OfficeID	ElectionID	TotalVotes
215	60	46031
74	96	9844
187	134	41311
686	104	146028
158	1	26328
72	27	31846
130	38	26650
435	62	8000
123	29	31775
88	45	18007
96	54	14632
94	114	6740
145	116	6298
175	3	50784
112	72	7558
995	16	5076
148	52	22698
93	118	3452
209	3	35809
164	70	22615
952	66	85830
85	67	63812
669	101	13792
182	16	26883
190	25	23628
74	108	16009
140	43	28610
119	81	11501
98	27	25379
180	76	11272
167	18	14927
103	67	37985
149	66	29043
232	41	31527
231	71	14359
688	94	258099
535	69	467469
175	27	31867
130	14	26592
191	45	11578
192	15	26879
1062	68	385111
178	103	3382
177	133	5847
91	136	23024
156	61	14477
588	37	976009
157	31	28466
82	9	18712
784	43	1118452
867	62	137015
225	35	16779
685	74	397383
421	10	112306
867	31	160668
163	100	11285
205	116	42050
88	71	17147
146	55	61128
404	15	71978
412	24	103481
106	10	28499
749	33	40311
98	1	20879
142	9	21280
121	51	33935
113	42	14340
59	67	30048
878	3	2149020
166	48	26221
823	118	150422
157	38	33223
90	4	46737
139	20	46824
440	98	503197
877	44	11727
869	35	116740
416	80	33917
237	114	9582
71	76	12530
132	41	19663
172	67	41041
87	94	13150
159	9	30899
158	39	23098
231	134	33619
669	51	20770
180	100	9570
206	43	35352
495	36	847323
129	60	12561
59	106	5881
140	50	14664
208	14	17330
89	41	24451
1078	49	810098
868	1	130302
214	76	9275
71	83	6232
13	16	31362
863	24	147642
147	25	42225
137	76	11958
109	3	31382
97	31	25930
139	39	17034
103	100	17594
94	133	8584
218	15	32479
79	92	43330
985	57	732063
238	103	1363
165	47	21949
178	72	6461
161	84	7701
182	35	21386
189	74	16674
166	17	26732
181	65	12747
118	134	36403
688	51	547018
108	116	4680
112	79	13950
753	3	8474
111	133	10427
121	58	38970
208	66	19764
51	114	181492
793	41	1316536
119	118	4930
861	15	196526
174	76	13235
118	84	13833
81	58	23735
169	74	11773
7	95	809058
228	134	39928
215	3	42254
869	54	66235
140	69	51804
857	68	105379
3	105	4656
100	24	19069
164	25	29328
152	91	12073
117	119	9915
115	65	6853
702	1	196812
737	57	684724
753	98	3963
83	29	35877
861	122	29713
155	15	32823
219	16	21288
97	100	16643
218	46	9223
154	45	17485
168	97	14810
84	18	23714
15	71	9868
435	112	3195
103	43	11315
5	52	4480
93	68	3552
130	71	9167
688	108	194231
191	71	14409
527	34	861485
955	93	292969
230	44	15575
229	74	11262
128	67	64451
990	66	9537
212	79	15159
130	83	15717
109	10	34622
194	114	5334
119	31	24814
164	1	21450
75	73	14839
230	51	79287
864	69	93305
863	55	86196
744	123	5123
154	38	27583
216	136	21925
146	112	14394
198	15	34509
428	115	2686
205	123	24518
136	80	22137
197	31	13363
143	66	28391
138	20	49225
208	47	29906
163	55	15045
116	35	8487
114	95	22960
159	4	41303
203	17	48870
139	70	23254
198	27	12863
82	59	23148
865	1	106486
87	25	39229
227	108	13848
7	102	560256
174	57	34826
772	41	1470847
80	81	10491
179	73	12321
170	44	16753
106	3	40230
105	33	31706
152	98	11176
100	17	46024
99	47	9873
867	67	247113
753	105	4572
160	24	16842
125	52	10926
164	44	13911
184	108	11321
209	17	48198
156	118	3697
230	25	31825
77	43	14453
857	49	147230
5	33	7368
688	101	211536
197	45	17579
89	15	45295
953	20	2248261
87	44	12258
136	54	18618
115	46	7538
180	50	5809
185	66	22585
114	69	18395
198	1	21747
440	124	143140
140	100	37228
197	57	19088
202	47	43889
35	92	724458
108	102	12981
164	20	42297
174	83	6712
109	29	31126
186	55	6232
126	17	46839
3	112	4853
125	47	17136
231	14	13075
477	28	787464
176	4	39996
97	81	10463
127	18	28169
196	67	43164
415	81	26420
11	38	32420
955	112	346010
225	9	17131
239	106	9475
864	95	118803
218	65	11686
407	1	81216
182	9	14495
181	39	21301
163	74	11573
175	46	4138
229	55	18493
88	14	23261
116	16	11600
81	66	18377
169	60	32688
564	60	823540
125	71	14838
434	52	7217
181	20	43923
689	71	544389
75	42	10153
857	42	166340
219	42	10876
217	102	12481
680	16	5895
98	70	18244
92	84	18443
152	79	22172
172	136	17427
730	67	19223
148	33	40996
143	17	50432
955	119	351830
91	114	7333
159	35	22447
209	10	42623
157	95	40977
667	44	602102
197	38	27852
863	74	92432
136	73	19582
196	68	13203
142	59	11029
207	70	27002
203	24	35361
202	54	18841
164	134	34555
488	23	1197855
144	20	53239
152	29	38021
160	38	23108
91	47	20417
83	38	31856
184	65	9188
192	74	13272
208	92	27353
166	76	13983
868	110	37133
118	118	2248
142	49	14231
423	33	76383
169	24	27619
861	134	244794
161	15	25556
861	48	105384
117	45	13224
110	134	27490
160	14	14308
99	80	15118
219	25	33067
878	43	1187187
35	132	105244
190	134	27541
98	79	13699
210	46	16008
15	80	10245
627	17	2202962
88	123	10447
139	72	5630
75	18	21318
215	112	3645
178	3	42048
132	93	4025
185	42	11803
140	102	45526
71	116	10904
857	101	80636
878	66	1073827
240	116	3456
669	16	11735
116	44	6060
89	81	10971
3	22	43551
242	106	1394
92	17	46997
218	79	15695
185	35	14041
1047	73	10591
169	17	39837
872	4	163710
229	24	26916
190	108	4699
144	15	39780
61	66	14183
115	79	11981
75	66	21138
139	79	13540
148	111	6405
129	70	19844
156	120	7716
202	61	35985
193	17	41074
218	55	24730
100	50	5014
426	136	40095
960	92	431086
101	46	11726
166	57	31815
91	71	19582
82	92	41041
190	84	10693
25	16	18025
102	16	26683
117	64	10067
110	25	29876
109	55	18134
217	59	10515
152	48	18025
228	4	34442
868	91	90150
125	61	19848
84	67	57884
127	1	25975
126	31	22022
575	45	938068
208	80	18416
144	39	27343
861	55	69739
166	81	11552
82	42	16700
94	14	18100
35	125	297932
126	50	12815
228	54	8452
869	94	131798
686	35	597348
7	52	472550
17	70	12237
106	69	24891
634	6	1666208
208	73	20193
415	31	64951
92	10	32947
194	47	174743
223	102	16961
667	70	1024525
202	56	37122
108	16	21654
111	9	20109
127	27	23550
998	16	33739
149	112	5239
157	97	28303
217	52	15113
116	25	22248
140	133	27132
845	34	863247
221	15	30144
220	45	18232
159	68	12141
109	62	31012
607	112	380422
955	69	616912
123	57	52204
127	20	54772
125	80	12347
209	43	28176
167	46	8306
165	106	3258
121	117	1574
86	134	32998
107	39	23297
857	51	177730
199	94	15394
864	14	119181
861	74	90583
95	3	44492
115	48	19560
224	72	8469
1	20	3604
232	81	12076
239	120	5751
228	35	11356
26	33	17084
83	31	26806
86	24	30337
82	61	31062
985	116	384866
167	136	7736
3	29	37669
423	9	39628
184	46	11788
863	83	52117
192	55	5333
868	60	117170
867	90	36373
7	71	877890
188	9	20295
187	39	21692
753	62	5902
161	67	45598
217	134	45100
74	52	10120
185	16	26985
183	76	10959
167	20	27341
221	29	46341
95	10	29692
100	83	10539
164	84	8189
180	102	11935
737	116	382168
105	73	12842
124	27	22581
685	31	764912
226	31	26222
199	68	8343
709	16	263133
867	71	99271
172	10	35545
126	81	10247
408	18	125015
215	62	54250
121	91	9569
177	83	9358
143	76	19596
165	61	6646
175	112	5311
234	123	28686
142	136	13076
94	33	42818
197	97	23399
217	33	32545
91	14	27395
188	4	45057
174	123	12808
686	54	585715
82	118	7574
801	40	976116
127	70	19680
865	124	42236
166	43	24260
165	73	15901
199	44	11720
90	66	32949
181	79	15355
73	25	43428
155	74	9310
163	114	10254
227	1	19159
85	35	24337
187	58	24453
868	41	185322
88	54	16736
203	76	13650
225	67	50040
154	97	22499
944	66	99322
397	9	165049
686	42	568108
864	128	66864
166	31	20339
222	18	23701
181	72	8870
161	41	23648
160	71	12850
106	62	31681
105	92	12900
99	106	3304
167	27	8762
100	76	14440
184	15	36797
183	45	17998
94	64	13115
94	67	52600
857	127	54152
685	38	794859
865	84	57496
887	102	328209
685	62	530130
873	123	10021
123	38	30426
121	98	8181
197	134	41480
149	31	29931
194	14	15594
143	69	28476
197	90	7806
113	18	21130
178	29	38588
177	59	5664
196	120	10914
205	4	29197
861	29	242392
227	15	25918
408	136	99456
145	16	32035
103	133	15119
669	73	10886
95	41	29543
129	44	11196
83	81	15757
111	59	10708
202	106	21880
165	80	17012
143	95	36471
857	108	70345
203	83	12033
123	31	23388
772	69	692338
160	57	6947
167	1	10704
218	112	5096
922	43	1020084
221	48	39424
686	116	539030
150	9	20837
84	58	34070
89	74	17249
26	66	7061
171	59	8806
109	112	8403
5	92	4602
172	17	38177
187	65	10093
126	100	20164
867	64	76138
230	84	10121
163	133	5912
74	41	21795
138	79	14883
188	35	22395
868	134	239324
867	45	125543
192	100	10149
827	114	197623
166	50	23940
188	54	14784
186	114	1742
226	45	19616
878	17	2135630
686	61	451630
156	18	27355
148	92	18279
688	1	811553
94	71	15975
112	29	36535
867	57	100852
128	47	24959
215	66	23098
124	1	18929
230	103	8959
118	15	32470
199	67	54887
5	111	2098
118	61	27149
136	120	24497
72	79	15753
188	42	13900
144	46	14486
394	134	355355
123	136	17210
215	55	21187
216	25	41874
211	9	23365
221	41	29861
106	43	22425
960	16	990647
88	97	13032
100	57	7963
149	108	6760
94	83	9431
731	20	18177
160	64	10951
101	27	28373
72	10	36615
187	84	13778
868	15	216131
104	46	5178
147	39	22828
112	55	38322
1	66	2376
163	57	8747
128	73	12476
688	58	1316527
211	123	7746
85	80	16464
126	134	48030
198	41	24880
97	14	16412
58	115	4798
154	71	14261
224	15	30382
148	16	31635
100	133	7885
156	25	34245
221	79	16650
872	66	104165
162	80	16576
431	124	2449
458	100	311062
231	54	12532
71	33	27360
869	4	196444
205	49	10971
87	51	30569
204	79	21240
86	81	14281
77	71	9579
7	128	185952
214	59	7506
204	103	7430
79	42	9977
689	47	608957
98	3	37094
87	58	27377
79	49	19673
194	123	7812
867	14	101691
169	100	17817
164	136	19174
79	61	25674
138	29	37829
71	52	17279
143	102	22490
1032	58	747358
237	116	15140
985	14	929603
155	41	24827
610	112	356885
236	120	14154
149	101	16186
94	90	6291
223	45	19845
163	64	13671
104	39	11173
103	69	20621
112	48	50194
172	43	23885
440	81	851930
867	38	199664
199	18	29683
190	1	15943
189	31	33291
146	62	67620
145	92	17671
129	74	7669
119	45	7507
127	84	11960
220	102	13428
631	6	1690694
221	72	9563
137	83	13590
146	43	20996
102	106	4625
97	136	20653
154	52	20849
688	27	789756
89	24	22876
94	97	11963
158	15	36360
166	24	15970
190	51	27747
171	97	10608
232	17	37682
132	17	31831
1087	43	1019121
170	70	18675
136	63	42144
144	72	17637
196	101	8665
96	56	8578
172	62	113010
883	37	836193
182	42	14956
178	79	12942
74	79	12888
198	10	41612
11	71	18132
174	9	20524
435	69	3940
215	10	37338
103	95	26042
1107	32	808524
218	3	46312
789	42	974497
100	102	10713
152	81	22786
130	66	13196
149	51	55591
97	7	10566
162	61	4971
157	14	21310
156	44	13180
103	76	5743
157	45	21198
953	129	170703
149	36	23727
215	29	36825
105	16	13791
163	83	7140
864	97	86699
772	43	1304281
207	20	38040
205	80	16904
212	112	6988
197	71	9554
169	69	25104
93	63	4414
113	25	33142
171	92	14072
160	114	22951
91	123	9985
225	42	22928
686	111	625844
89	17	48341
685	81	482293
72	136	19105
88	47	29761
85	54	15399
168	123	7441
985	33	1728369
71	59	13454
72	29	41935
80	38	19217
420	16	53976
79	68	25942
132	36	19608
77	45	17737
139	3	46503
92	74	20290
108	92	14514
175	29	42434
737	33	1613881
739	106	7531
91	67	52811
170	39	17104
97	76	5452
676	98	21619
772	17	2253837
146	95	52031
191	35	14358
118	72	9860
197	14	17486
428	98	4829
94	116	8727
116	18	15394
3	48	19130
138	3	43037
202	4	39341
164	67	47159
149	44	17477
35	106	324659
4	25	37262
82	35	24939
91	97	14204
3	69	6101
173	70	17658
214	9	12432
208	42	27333
152	62	21849
101	72	11376
190	58	25692
864	64	88855
129	100	9406
163	31	21216
864	52	98536
136	56	29252
171	123	5516
440	131	144670
86	31	29732
85	118	4065
227	84	10339
117	102	10132
77	38	26385
224	41	25167
157	64	35376
861	105	46264
80	45	10079
137	33	33024
864	45	119547
114	71	21245
123	133	50728
863	31	178072
97	83	7777
191	54	9965
218	29	35143
192	24	16562
230	27	23807
212	43	19126
170	20	41254
869	61	105460
169	50	25358
115	29	24245
706	16	243710
481	24	1213475
61	20	27199
858	62	1020513
139	46	12554
194	97	54072
140	76	13571
878	93	303622
115	41	21039
863	38	183122
169	43	36718
97	33	21939
149	25	37418
181	15	36841
194	134	30821
123	114	3585
181	3	50181
34	80	6223
771	77	444619
213	39	21958
79	118	11876
864	71	113103
193	74	13228
163	38	27204
689	54	439568
444	67	17634
97	57	12632
4	44	11322
156	94	16651
685	107	150563
230	1	19595
229	31	28358
102	73	24377
147	46	10167
168	54	4024
804	33	1522778
712	16	222743
163	50	15448
105	66	15612
865	27	165369
72	3	43197
175	10	40673
172	100	30037
688	65	280269
142	42	26141
428	105	2919
861	124	41136
868	117	28514
878	119	195438
172	112	1392
184	72	4893
183	102	11832
237	123	15152
180	45	14783
869	68	66686
670	66	12130
174	59	16792
688	84	398417
164	27	18943
112	112	1901
86	74	17140
146	69	28637
960	111	210669
166	133	18693
152	55	11155
124	84	10955
667	20	2199792
102	92	7376
186	31	28178
208	16	23226
228	80	15304
190	65	12696
126	24	21253
869	80	98137
114	52	14979
753	112	2973
74	102	17891
119	38	26542
140	83	5464
115	67	29067
77	67	53833
206	76	16564
205	106	49988
218	48	35584
223	64	27498
212	62	37305
97	64	16108
104	20	29753
103	50	11836
102	80	21027
158	41	30079
219	18	23163
157	71	21009
955	95	802796
1002	51	1030955
1005	28	816099
1006	28	833243
772	132	424180
857	25	274911
861	25	175191
863	25	227711
864	25	218206
865	25	246862
867	25	191788
868	25	210311
869	25	186250
35	55	12029
857	124	41136
1007	124	210041
667	30000	42384
1	18	2567
428	18	5584
1051	18	9455
1052	18	8729
444	18	8447
448	18	11341
449	18	11446
450	18	11556
669	18	14371
670	18	13937
680	18	10236
735	18	2627
739	18	8985
740	18	8588
1060	18	6058
753	18	5439
758	18	117909
762	18	100000
989	18	9110
990	18	8823
995	18	8544
