county,precinct_code,precinct,office,district,party,candidate,votes
King,1481,SEA 34-1481,Seattle School District No. 1 Proposition No. 2,,,Yes,69
King,1482,SEA 34-1482,Seattle School District No. 1 Proposition No. 1,,,No,21
King,1482,SEA 34-1482,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,327
King,1482,SEA 34-1482,Seattle School District No. 1 Proposition No. 1,,,Yes,63
King,1482,SEA 34-1482,Seattle School District No. 1 Proposition No. 2,,,No,21
King,1482,SEA 34-1482,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,327
King,1482,SEA 34-1482,Seattle School District No. 1 Proposition No. 2,,,Yes,64
King,1484,SEA 34-1484,Seattle School District No. 1 Proposition No. 1,,,No,33
King,1484,SEA 34-1484,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,368
King,1484,SEA 34-1484,Seattle School District No. 1 Proposition No. 1,,,Yes,50
King,1484,SEA 34-1484,Seattle School District No. 1 Proposition No. 2,,,No,34
King,1484,SEA 34-1484,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,368
King,1484,SEA 34-1484,Seattle School District No. 1 Proposition No. 2,,,Yes,49
King,1485,SEA 34-1485,Seattle School District No. 1 Proposition No. 1,,,No,23
King,1485,SEA 34-1485,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,752
King,1485,SEA 34-1485,Seattle School District No. 1 Proposition No. 1,,,Yes,122
King,1485,SEA 34-1485,Seattle School District No. 1 Proposition No. 2,,,No,21
King,1485,SEA 34-1485,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,752
King,1485,SEA 34-1485,Seattle School District No. 1 Proposition No. 2,,,Yes,121
King,1486,SEA 34-1486,Seattle School District No. 1 Proposition No. 1,,,No,43
King,1486,SEA 34-1486,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,370
King,1486,SEA 34-1486,Seattle School District No. 1 Proposition No. 1,,,Yes,64
King,1486,SEA 34-1486,Seattle School District No. 1 Proposition No. 2,,,No,44
King,1486,SEA 34-1486,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,370
King,1486,SEA 34-1486,Seattle School District No. 1 Proposition No. 2,,,Yes,65
King,1487,SEA 34-1487,Seattle School District No. 1 Proposition No. 1,,,No,47
King,1487,SEA 34-1487,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,367
King,1487,SEA 34-1487,Seattle School District No. 1 Proposition No. 1,,,Yes,77
King,1487,SEA 34-1487,Seattle School District No. 1 Proposition No. 2,,,No,48
King,1487,SEA 34-1487,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,367
King,1487,SEA 34-1487,Seattle School District No. 1 Proposition No. 2,,,Yes,75
King,1488,SEA 34-1488,Seattle School District No. 1 Proposition No. 1,,,No,45
King,1488,SEA 34-1488,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,778
King,1488,SEA 34-1488,Seattle School District No. 1 Proposition No. 1,,,Yes,96
King,1488,SEA 34-1488,Seattle School District No. 1 Proposition No. 2,,,No,41
King,1488,SEA 34-1488,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,778
King,1488,SEA 34-1488,Seattle School District No. 1 Proposition No. 2,,,Yes,100
King,1489,SEA 34-1489,Seattle School District No. 1 Proposition No. 1,,,No,48
King,1489,SEA 34-1489,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,755
King,1489,SEA 34-1489,Seattle School District No. 1 Proposition No. 1,,,Yes,96
King,1489,SEA 34-1489,Seattle School District No. 1 Proposition No. 2,,,No,50
King,1489,SEA 34-1489,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,755
King,1489,SEA 34-1489,Seattle School District No. 1 Proposition No. 2,,,Yes,94
King,1490,SEA 34-1490,Seattle School District No. 1 Proposition No. 1,,,No,46
King,1490,SEA 34-1490,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,451
King,1490,SEA 34-1490,Seattle School District No. 1 Proposition No. 1,,,Yes,71
King,1490,SEA 34-1490,Seattle School District No. 1 Proposition No. 2,,,No,44
King,1490,SEA 34-1490,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,451
King,1490,SEA 34-1490,Seattle School District No. 1 Proposition No. 2,,,Yes,74
King,1493,SEA 34-1493,Seattle School District No. 1 Proposition No. 1,,,No,42
King,1493,SEA 34-1493,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,721
King,1493,SEA 34-1493,Seattle School District No. 1 Proposition No. 1,,,Yes,92
King,1493,SEA 34-1493,Seattle School District No. 1 Proposition No. 2,,,No,36
King,1493,SEA 34-1493,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,721
King,1493,SEA 34-1493,Seattle School District No. 1 Proposition No. 2,,,Yes,98
King,1494,SEA 34-1494,Seattle School District No. 1 Proposition No. 1,,,No,48
King,1494,SEA 34-1494,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,554
King,1494,SEA 34-1494,Seattle School District No. 1 Proposition No. 1,,,Yes,76
King,1494,SEA 34-1494,Seattle School District No. 1 Proposition No. 2,,,No,49
King,1494,SEA 34-1494,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,554
King,1494,SEA 34-1494,Seattle School District No. 1 Proposition No. 2,,,Yes,75
King,1496,SEA 34-1496,Seattle School District No. 1 Proposition No. 1,,,No,65
King,1496,SEA 34-1496,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,896
King,1496,SEA 34-1496,Seattle School District No. 1 Proposition No. 1,,,Yes,114
King,1496,SEA 34-1496,Seattle School District No. 1 Proposition No. 2,,,No,65
King,1496,SEA 34-1496,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,896
King,1496,SEA 34-1496,Seattle School District No. 1 Proposition No. 2,,,Yes,113
King,1497,SEA 34-1497,Seattle School District No. 1 Proposition No. 1,,,No,80
King,1497,SEA 34-1497,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,725
King,1497,SEA 34-1497,Seattle School District No. 1 Proposition No. 1,,,Yes,114
King,1497,SEA 34-1497,Seattle School District No. 1 Proposition No. 2,,,No,77
King,1497,SEA 34-1497,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,725
King,1497,SEA 34-1497,Seattle School District No. 1 Proposition No. 2,,,Yes,118
King,1498,SEA 34-1498,Seattle School District No. 1 Proposition No. 1,,,No,53
King,1498,SEA 34-1498,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,704
King,1498,SEA 34-1498,Seattle School District No. 1 Proposition No. 1,,,Yes,127
King,1498,SEA 34-1498,Seattle School District No. 1 Proposition No. 2,,,No,58
King,1498,SEA 34-1498,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,704
King,1498,SEA 34-1498,Seattle School District No. 1 Proposition No. 2,,,Yes,123
King,1499,SEA 34-1499,Seattle School District No. 1 Proposition No. 1,,,No,57
King,1499,SEA 34-1499,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,509
King,1499,SEA 34-1499,Seattle School District No. 1 Proposition No. 1,,,Yes,97
King,1499,SEA 34-1499,Seattle School District No. 1 Proposition No. 2,,,No,58
King,1499,SEA 34-1499,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,509
King,1499,SEA 34-1499,Seattle School District No. 1 Proposition No. 2,,,Yes,96
King,1500,SEA 34-1500,Seattle School District No. 1 Proposition No. 1,,,No,47
King,1500,SEA 34-1500,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,585
King,1500,SEA 34-1500,Seattle School District No. 1 Proposition No. 1,,,Yes,127
King,1500,SEA 34-1500,Seattle School District No. 1 Proposition No. 2,,,No,48
King,1500,SEA 34-1500,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,585
King,1500,SEA 34-1500,Seattle School District No. 1 Proposition No. 2,,,Yes,126
King,1501,SEA 34-1501,Seattle School District No. 1 Proposition No. 1,,,No,59
King,1501,SEA 34-1501,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,358
King,1501,SEA 34-1501,Seattle School District No. 1 Proposition No. 1,,,Yes,76
King,1501,SEA 34-1501,Seattle School District No. 1 Proposition No. 2,,,No,60
King,1501,SEA 34-1501,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,358
King,1501,SEA 34-1501,Seattle School District No. 1 Proposition No. 2,,,Yes,76
King,1502,SEA 34-1502,Seattle School District No. 1 Proposition No. 1,,,No,43
King,1502,SEA 34-1502,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,355
King,1502,SEA 34-1502,Seattle School District No. 1 Proposition No. 1,,,Yes,98
King,1502,SEA 34-1502,Seattle School District No. 1 Proposition No. 2,,,No,43
King,1502,SEA 34-1502,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,355
King,1502,SEA 34-1502,Seattle School District No. 1 Proposition No. 2,,,Yes,96
King,1504,SEA 34-1504,Seattle School District No. 1 Proposition No. 1,,,No,47
King,1504,SEA 34-1504,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,435
King,1504,SEA 34-1504,Seattle School District No. 1 Proposition No. 1,,,Yes,87
King,1504,SEA 34-1504,Seattle School District No. 1 Proposition No. 2,,,No,49
King,1504,SEA 34-1504,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,435
King,1504,SEA 34-1504,Seattle School District No. 1 Proposition No. 2,,,Yes,85
King,1506,SEA 34-1506,Seattle School District No. 1 Proposition No. 1,,,No,26
King,1506,SEA 34-1506,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,277
King,1506,SEA 34-1506,Seattle School District No. 1 Proposition No. 1,,,Yes,62
King,1506,SEA 34-1506,Seattle School District No. 1 Proposition No. 2,,,No,26
King,1506,SEA 34-1506,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,277
King,1506,SEA 34-1506,Seattle School District No. 1 Proposition No. 2,,,Yes,63
King,1507,SEA 34-1507,Seattle School District No. 1 Proposition No. 1,,,No,35
King,1507,SEA 34-1507,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,354
King,1507,SEA 34-1507,Seattle School District No. 1 Proposition No. 1,,,Yes,84
King,1507,SEA 34-1507,Seattle School District No. 1 Proposition No. 2,,,No,37
King,1507,SEA 34-1507,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,354
King,1507,SEA 34-1507,Seattle School District No. 1 Proposition No. 2,,,Yes,82
King,1508,SEA 34-1508,Seattle School District No. 1 Proposition No. 1,,,No,51
King,1508,SEA 34-1508,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,266
King,1508,SEA 34-1508,Seattle School District No. 1 Proposition No. 1,,,Yes,38
King,1508,SEA 34-1508,Seattle School District No. 1 Proposition No. 2,,,No,53
King,1508,SEA 34-1508,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,266
King,1508,SEA 34-1508,Seattle School District No. 1 Proposition No. 2,,,Yes,36
King,1509,SEA 34-1509,Seattle School District No. 1 Proposition No. 1,,,No,20
King,1509,SEA 34-1509,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,278
King,1509,SEA 34-1509,Seattle School District No. 1 Proposition No. 1,,,Yes,63
King,1509,SEA 34-1509,Seattle School District No. 1 Proposition No. 2,,,No,23
King,1509,SEA 34-1509,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,278
King,1509,SEA 34-1509,Seattle School District No. 1 Proposition No. 2,,,Yes,60
King,1510,SEA 34-1510,Seattle School District No. 1 Proposition No. 1,,,No,53
King,1510,SEA 34-1510,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,398
King,1510,SEA 34-1510,Seattle School District No. 1 Proposition No. 1,,,Yes,67
King,1510,SEA 34-1510,Seattle School District No. 1 Proposition No. 2,,,No,52
King,1510,SEA 34-1510,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,398
King,1510,SEA 34-1510,Seattle School District No. 1 Proposition No. 2,,,Yes,71
King,1511,SEA 34-1511,Seattle School District No. 1 Proposition No. 1,,,No,32
King,1511,SEA 34-1511,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,324
King,1511,SEA 34-1511,Seattle School District No. 1 Proposition No. 1,,,Yes,61
King,1511,SEA 34-1511,Seattle School District No. 1 Proposition No. 2,,,No,29
King,1511,SEA 34-1511,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,324
King,1511,SEA 34-1511,Seattle School District No. 1 Proposition No. 2,,,Yes,64
King,1512,SEA 34-1512,Seattle School District No. 1 Proposition No. 1,,,No,34
King,1512,SEA 34-1512,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,281
King,1512,SEA 34-1512,Seattle School District No. 1 Proposition No. 1,,,Yes,36
King,1512,SEA 34-1512,Seattle School District No. 1 Proposition No. 2,,,No,37
King,1512,SEA 34-1512,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,281
King,1512,SEA 34-1512,Seattle School District No. 1 Proposition No. 2,,,Yes,33
King,1513,SEA 34-1513,Seattle School District No. 1 Proposition No. 1,,,No,51
King,1513,SEA 34-1513,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,684
King,1513,SEA 34-1513,Seattle School District No. 1 Proposition No. 1,,,Yes,87
King,1513,SEA 34-1513,Seattle School District No. 1 Proposition No. 2,,,No,47
King,1513,SEA 34-1513,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,684
King,1513,SEA 34-1513,Seattle School District No. 1 Proposition No. 2,,,Yes,92
King,1514,SEA 34-1514,Seattle School District No. 1 Proposition No. 1,,,No,50
King,1514,SEA 34-1514,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,549
King,1514,SEA 34-1514,Seattle School District No. 1 Proposition No. 1,,,Yes,75
King,1514,SEA 34-1514,Seattle School District No. 1 Proposition No. 2,,,No,50
King,1514,SEA 34-1514,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,549
King,1514,SEA 34-1514,Seattle School District No. 1 Proposition No. 2,,,Yes,74
King,1515,SEA 34-1515,Seattle School District No. 1 Proposition No. 1,,,No,37
King,1515,SEA 34-1515,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,404
King,1515,SEA 34-1515,Seattle School District No. 1 Proposition No. 1,,,Yes,88
King,1515,SEA 34-1515,Seattle School District No. 1 Proposition No. 2,,,No,37
King,1515,SEA 34-1515,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,404
King,1515,SEA 34-1515,Seattle School District No. 1 Proposition No. 2,,,Yes,88
King,1516,SEA 34-1516,Seattle School District No. 1 Proposition No. 1,,,No,44
King,1516,SEA 34-1516,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,384
King,1516,SEA 34-1516,Seattle School District No. 1 Proposition No. 1,,,Yes,69
King,1516,SEA 34-1516,Seattle School District No. 1 Proposition No. 2,,,No,46
King,1516,SEA 34-1516,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,384
King,1516,SEA 34-1516,Seattle School District No. 1 Proposition No. 2,,,Yes,67
King,1517,SEA 34-1517,Seattle School District No. 1 Proposition No. 1,,,No,27
King,1517,SEA 34-1517,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,281
King,1517,SEA 34-1517,Seattle School District No. 1 Proposition No. 1,,,Yes,47
King,1517,SEA 34-1517,Seattle School District No. 1 Proposition No. 2,,,No,28
King,1517,SEA 34-1517,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,281
King,1517,SEA 34-1517,Seattle School District No. 1 Proposition No. 2,,,Yes,46
King,1518,SEA 34-1518,Seattle School District No. 1 Proposition No. 1,,,No,31
King,1518,SEA 34-1518,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,270
King,1518,SEA 34-1518,Seattle School District No. 1 Proposition No. 1,,,Yes,56
King,1518,SEA 34-1518,Seattle School District No. 1 Proposition No. 2,,,No,34
King,1518,SEA 34-1518,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,270
King,1518,SEA 34-1518,Seattle School District No. 1 Proposition No. 2,,,Yes,54
King,1519,SEA 34-1519,Seattle School District No. 1 Proposition No. 1,,,No,44
King,1519,SEA 34-1519,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,318
King,1519,SEA 34-1519,Seattle School District No. 1 Proposition No. 1,,,Yes,47
King,1519,SEA 34-1519,Seattle School District No. 1 Proposition No. 2,,,No,40
King,1519,SEA 34-1519,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,318
King,1519,SEA 34-1519,Seattle School District No. 1 Proposition No. 2,,,Yes,49
King,1520,SEA 34-1520,Seattle School District No. 1 Proposition No. 1,,,No,40
King,1520,SEA 34-1520,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,319
King,1520,SEA 34-1520,Seattle School District No. 1 Proposition No. 1,,,Yes,54
King,1520,SEA 34-1520,Seattle School District No. 1 Proposition No. 2,,,No,43
King,1520,SEA 34-1520,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,319
King,1520,SEA 34-1520,Seattle School District No. 1 Proposition No. 2,,,Yes,52
King,1521,SEA 34-1521,Seattle School District No. 1 Proposition No. 1,,,No,41
King,1521,SEA 34-1521,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,271
King,1521,SEA 34-1521,Seattle School District No. 1 Proposition No. 1,,,Yes,51
King,1521,SEA 34-1521,Seattle School District No. 1 Proposition No. 2,,,No,44
King,1521,SEA 34-1521,Seattle School District No. 1 Proposition No. 2,,,Registered Voters,271
King,1521,SEA 34-1521,Seattle School District No. 1 Proposition No. 2,,,Yes,48
King,1522,SEA 34-1522,Seattle School District No. 1 Proposition No. 1,,,No,30
King,1522,SEA 34-1522,Seattle School District No. 1 Proposition No. 1,,,Registered Voters,288
King,1522,SEA 34-1522,Seattle School District No. 1 Proposition No. 1,,,Yes,78
